feature,importance
Morgan_380,5.667658837752317e-06
Morgan_1190,5.629171452823014e-06
Morgan_1173,5.624468188031105e-06
Morgan_1378,5.583454288968448e-06
Morgan_1443,5.5641690189155885e-06
Morgan_871,5.533756618453568e-06
Morgan_1133,5.5316611454880704e-06
Morgan_460,5.527362435751649e-06
Morgan_554,5.525977606412451e-06
Morgan_536,5.523380188985978e-06
Morgan_96,5.498001159900248e-06
Morgan_1514,5.495328977029832e-06
Morgan_338,5.406062558212297e-06
Morgan_887,5.372011903754272e-06
Morgan_538,5.369670044515766e-06
Morgan_1123,5.3663851681091076e-06
Morgan_1227,5.3089082909202745e-06
Morgan_1210,5.26716121592457e-06
Morgan_1247,5.2363136179943725e-06
Morgan_1961,5.1993497557418896e-06
Morgan_457,5.18069760386726e-06
Morgan_761,5.1759675951429745e-06
Morgan_1955,5.170880318381941e-06
Morgan_1742,5.1627842592965315e-06
Morgan_1083,5.152667735229931e-06
Morgan_22,5.103270524716113e-06
Morgan_945,5.096632238369402e-06
Morgan_1654,5.0073646316898014e-06
Morgan_239,4.996195767284661e-06
Morgan_481,4.950899681746774e-06
Morgan_100,4.923554537080184e-06
Morgan_39,4.906461936923754e-06
Morgan_1857,4.905590736386251e-06
Morgan_379,4.904693000010118e-06
Morgan_1296,4.839900638346006e-06
Morgan_1044,4.824026588724662e-06
Morgan_1759,4.820104834218878e-06
Morgan_1137,4.7845777099806645e-06
Morgan_2041,4.753257590446993e-06
Morgan_988,4.736526773527881e-06
Morgan_370,4.7142767380338585e-06
Morgan_1768,4.712545436364995e-06
Morgan_596,4.700933017976085e-06
Morgan_179,4.6861601538385185e-06
Morgan_1191,4.683016495373162e-06
Morgan_1619,4.677965422800352e-06
Morgan_175,4.6592849204641376e-06
Morgan_765,4.613382257646537e-06
Morgan_938,4.6036227969306024e-06
Morgan_1546,4.597368899838203e-06
Morgan_671,4.577467668567662e-06
Morgan_1372,4.513557335029077e-06
Morgan_1596,4.501190149794441e-06
Morgan_1707,4.478398591876689e-06
Morgan_808,4.443522194646534e-06
Morgan_1449,4.43081571852932e-06
Morgan_1010,4.386776867985101e-06
Morgan_549,4.347602471573639e-06
Morgan_1812,4.3005660774651935e-06
Morgan_410,4.299763798467482e-06
Morgan_574,4.275109032744588e-06
Morgan_138,4.241138984347796e-06
Morgan_1966,4.233907680775159e-06
Morgan_1021,4.195347776588538e-06
Morgan_1369,4.157967394376617e-06
Morgan_205,4.154810040042712e-06
Morgan_442,4.1121384212403705e-06
Morgan_934,4.045848749779886e-06
Morgan_779,3.989881646296569e-06
Morgan_1974,3.980915188148454e-06
Morgan_495,3.979407049355305e-06
Morgan_344,3.976300506957798e-06
Morgan_780,3.9268223210826656e-06
Morgan_330,3.918403107795156e-06
Morgan_897,3.913596968745081e-06
Morgan_854,3.912934549604152e-06
Morgan_1908,3.892801764207992e-06
Morgan_59,3.84824552656313e-06
Morgan_639,3.812669615168269e-06
Morgan_1930,3.809335945980283e-06
Morgan_154,3.769740043710455e-06
Morgan_1225,3.76667382598386e-06
Morgan_1215,3.760071951660208e-06
Morgan_1659,3.7007112865246646e-06
Morgan_2031,3.6895526080810507e-06
Morgan_1616,3.6449793252150897e-06
Morgan_956,3.5630439382618945e-06
Morgan_1883,3.5627519985749157e-06
Morgan_78,3.5446763918516308e-06
Morgan_829,3.5058254355588592e-06
Morgan_1520,3.463896803268122e-06
Morgan_1071,3.4420865600298134e-06
Morgan_492,3.436640384137664e-06
Morgan_51,3.4081885859484294e-06
Morgan_1374,3.3675336482171323e-06
Morgan_478,3.355528300525301e-06
Morgan_677,3.346014011989127e-06
Morgan_365,3.319394580031061e-06
Morgan_1715,3.2526557822191093e-06
Morgan_128,3.2319259191074385e-06
Morgan_1198,3.1970489591579067e-06
Morgan_23,3.1942730588794853e-06
Morgan_1451,3.1710373016663256e-06
Morgan_1588,3.1551867160894903e-06
Morgan_631,3.1532437648528445e-06
Morgan_1059,3.146482882288225e-06
Morgan_1806,3.1361446855717016e-06
Morgan_311,3.1311415996011996e-06
Morgan_880,3.111257900836032e-06
Morgan_1258,3.094086147508562e-06
Morgan_1177,3.0244223526432787e-06
Morgan_545,3.0121902843948817e-06
Morgan_625,3.0006939396698307e-06
Morgan_709,2.9922412341935896e-06
Morgan_1091,2.991290807800312e-06
Morgan_1466,2.9788769561622803e-06
Morgan_852,2.97754735228284e-06
Morgan_1338,2.932541518483816e-06
Morgan_1383,2.914114559272711e-06
Morgan_2002,2.8974886499722236e-06
Morgan_1493,2.8829382721327545e-06
Morgan_587,2.8702387403293908e-06
Morgan_1700,2.8643557375096135e-06
Morgan_427,2.8435403957862232e-06
Morgan_1784,2.8272212927685502e-06
Morgan_316,2.8120616816737304e-06
Morgan_1314,2.802035016367912e-06
Morgan_3,2.792499614658522e-06
Morgan_1229,2.779724766963271e-06
Morgan_535,2.7562227468821676e-06
Morgan_1008,2.753476055993572e-06
Morgan_865,2.7363196154014806e-06
Morgan_1235,2.7258860974726875e-06
Morgan_1590,2.709294764275164e-06
Morgan_607,2.708145537361754e-06
Morgan_1397,2.7029257399459464e-06
Morgan_662,2.6947290598093653e-06
Morgan_1316,2.613576206236427e-06
Morgan_916,2.610609266036765e-06
Morgan_1297,2.5591000237110625e-06
Morgan_1486,2.558633804142482e-06
Morgan_1431,2.550924127688138e-06
Morgan_308,2.5443051616916663e-06
Morgan_1395,2.51166052310734e-06
Morgan_1303,2.4495633557513783e-06
Morgan_462,2.4432045575470237e-06
Morgan_332,2.4351654062239327e-06
Morgan_636,2.432208265651732e-06
Morgan_452,2.4260845030493665e-06
Morgan_406,2.3778953595659496e-06
Morgan_1454,2.36996497387755e-06
Morgan_754,2.352821544617181e-06
Morgan_1757,2.342293950076533e-06
Morgan_1051,2.3047026187743797e-06
Morgan_1851,2.2903054464354202e-06
Morgan_1642,2.2801471567659066e-06
Morgan_377,2.268561920965548e-06
Morgan_416,2.242941247373944e-06
Morgan_105,2.2300007755555276e-06
Morgan_346,2.223889642789829e-06
Morgan_1053,2.191622703538742e-06
Morgan_312,2.184612560090134e-06
Morgan_1711,2.1403900982894135e-06
Morgan_605,2.1296022719993216e-06
Morgan_1805,2.1231122639918143e-06
Morgan_284,2.1195318563009116e-06
Morgan_1340,2.1190873988901596e-06
Morgan_758,2.076149022522183e-06
Morgan_432,2.0520035563361922e-06
Morgan_1793,2.0449438244370155e-06
Morgan_999,2.042221843984438e-06
Morgan_1358,1.9764049684239972e-06
Morgan_683,1.929954746016933e-06
Morgan_620,1.926691738445718e-06
Morgan_376,1.9169954059100744e-06
Morgan_1927,1.9009233646199023e-06
Morgan_2043,1.839465371187641e-06
Morgan_824,1.8301641268102435e-06
Morgan_210,1.8242780214642834e-06
Morgan_542,1.7902795391208028e-06
Morgan_1022,1.7724606290638815e-06
Morgan_139,1.7587668746196733e-06
Morgan_1046,1.7482160553889513e-06
Morgan_444,1.7040324009236684e-06
Morgan_647,1.6985614434269558e-06
Morgan_1509,1.6800117637676772e-06
Morgan_1484,1.6704276878705401e-06
Morgan_1079,1.6524208089501346e-06
Morgan_1906,1.6507928971932452e-06
Morgan_604,1.5997504513655899e-06
Morgan_163,1.598888557799583e-06
Morgan_298,1.590434614808054e-06
Morgan_1165,1.5461593122254098e-06
Morgan_1865,1.5388160962058372e-06
Morgan_731,1.5291391925760258e-06
Morgan_856,1.444997908032079e-06
Morgan_468,1.430978690154071e-06
Morgan_783,1.412530794600559e-06
Morgan_272,1.4077445146654672e-06
Morgan_704,1.3718421014311765e-06
Morgan_1684,1.3584237809370906e-06
Morgan_1976,1.31588749899139e-06
Morgan_578,1.302085899563176e-06
Morgan_1512,1.2800649930106065e-06
Morgan_254,1.271033272816691e-06
Morgan_1562,1.136288693539555e-06
Morgan_1744,1.133296756253995e-06
Morgan_1584,1.1174004430247502e-06
Morgan_1824,1.09669139858623e-06
Morgan_560,1.0927490724422044e-06
Morgan_48,1.0892600551699865e-06
Morgan_1067,1.083748511467529e-06
Morgan_1414,1.0621714204233132e-06
Morgan_1965,1.0370331000508395e-06
Morgan_1310,1.0310660941511115e-06
Morgan_1002,9.924215716049274e-07
Morgan_1426,9.707856927946277e-07
Morgan_339,9.092814170876645e-07
Morgan_1135,9.067348384972664e-07
Morgan_1550,8.707167885496578e-07
Morgan_337,8.52877685522893e-07
Morgan_1183,8.475186011493254e-07
Morgan_1081,8.428554114406256e-07
Morgan_963,7.962912793838245e-07
Morgan_1054,7.50515117676876e-07
Morgan_434,7.158969749789856e-07
Morgan_1610,6.88392834403501e-07
Morgan_1117,6.88384512021175e-07
Morgan_1432,6.786164503280378e-07
Morgan_1901,6.619344389524179e-07
Morgan_1124,5.392401441478063e-07
Morgan_1262,4.923410114653994e-07
Morgan_1352,4.735029234761182e-07
Morgan_86,4.1999031036641576e-07
Morgan_1435,3.6110929760661374e-07
Morgan_65,3.492326072574316e-07
Morgan_996,3.2522949383357213e-07
Morgan_778,3.234625295491881e-07
Morgan_38,2.587584328139553e-07
Morgan_19,2.3658184073404304e-07
Morgan_1241,2.075540043170132e-07
Morgan_965,1.7807990052938455e-07
Morgan_1909,7.02242662413914e-08
Morgan_2013,5.637740089044099e-08
Morgan_951,5.253496518896042e-08
Morgan_1193,0.0
Morgan_886,0.0
Morgan_877,0.0
Morgan_873,0.0
Morgan_1688,0.0
Morgan_1687,0.0
Morgan_403,0.0
Morgan_399,0.0
Morgan_398,0.0
Morgan_396,0.0
Morgan_391,0.0
Morgan_1614,0.0
Morgan_483,0.0
Morgan_479,0.0
Morgan_477,0.0
Morgan_1606,0.0
Morgan_1605,0.0
Morgan_1595,0.0
Morgan_1174,0.0
Morgan_1159,0.0
Morgan_907,0.0
Morgan_905,0.0
Morgan_1694,0.0
Morgan_1690,0.0
Morgan_459,0.0
Morgan_1720,0.0
Morgan_390,0.0
Morgan_1591,0.0
Morgan_499,0.0
Morgan_498,0.0
Morgan_487,0.0
Morgan_513,0.0
Morgan_512,0.0
Morgan_508,0.0
Morgan_388,0.0
Morgan_386,0.0
Morgan_382,0.0
Morgan_1706,0.0
Morgan_1703,0.0
Morgan_1702,0.0
Morgan_868,0.0
Morgan_866,0.0
Morgan_1206,0.0
Morgan_1568,0.0
Morgan_1566,0.0
Morgan_1565,0.0
Morgan_1740,0.0
Morgan_1735,0.0
Morgan_367,0.0
Morgan_363,0.0
Morgan_360,0.0
Morgan_359,0.0
Morgan_1732,0.0
Morgan_1728,0.0
Morgan_1725,0.0
Morgan_1559,0.0
Morgan_529,0.0
Morgan_520,0.0
Morgan_1556,0.0
Morgan_1553,0.0
Morgan_1552,0.0
Morgan_903,0.0
Morgan_1149,0.0
Morgan_1144,0.0
Morgan_923,0.0
Morgan_921,0.0
Morgan_1748,0.0
Morgan_505,0.0
Morgan_1213,0.0
Morgan_1782,0.0
Morgan_1780,0.0
Morgan_1551,0.0
Morgan_1543,0.0
Morgan_544,0.0
Morgan_543,0.0
Morgan_537,0.0
Morgan_1533,0.0
Morgan_336,0.0
Morgan_1753,0.0
Morgan_355,0.0
Morgan_349,0.0
Morgan_1528,0.0
Morgan_566,0.0
Morgan_565,0.0
Morgan_553,0.0
Morgan_551,0.0
Morgan_1525,0.0
Morgan_582,0.0
Morgan_306,0.0
Morgan_299,0.0
Morgan_297,0.0
Morgan_324,0.0
Morgan_321,0.0
Morgan_1228,0.0
Morgan_1223,0.0
Morgan_844,0.0
Morgan_842,0.0
Morgan_839,0.0
Morgan_1505,0.0
Morgan_919,0.0
Morgan_1139,0.0
Morgan_1132,0.0
Morgan_1131,0.0
Morgan_1127,0.0
Morgan_1788,0.0
Morgan_1532,0.0
Morgan_1818,0.0
Morgan_269,0.0
Morgan_1813,0.0
Morgan_1807,0.0
Morgan_292,0.0
Morgan_279,0.0
Morgan_1789,0.0
Morgan_920,0.0
Morgan_1500,0.0
Morgan_1499,0.0
Morgan_595,0.0
Morgan_1492,0.0
Morgan_1485,0.0
Morgan_613,0.0
Morgan_612,0.0
Morgan_882,0.0
Morgan_601,0.0
Morgan_599,0.0
Morgan_1478,0.0
Morgan_1474,0.0
Morgan_1471,0.0
Morgan_1467,0.0
Morgan_1465,0.0
Morgan_1836,0.0
Morgan_258,0.0
Morgan_256,0.0
Morgan_1329,0.0
Morgan_247,0.0
Morgan_1830,0.0
Morgan_1253,0.0
Morgan_1250,0.0
Morgan_1246,0.0
Morgan_1244,0.0
Morgan_49,0.0
Morgan_1234,0.0
Morgan_1122,0.0
Morgan_1119,0.0
Morgan_0,0.0
Morgan_1113,0.0
Morgan_1112,0.0
Morgan_2047,0.0
Morgan_964,0.0
Morgan_6,0.0
Morgan_958,0.0
Morgan_232,0.0
Morgan_1438,0.0
Morgan_1038,0.0
Morgan_1433,0.0
Morgan_24,0.0
Morgan_28,0.0
Morgan_200,0.0
Morgan_199,0.0
Morgan_1861,0.0
Morgan_1848,0.0
Morgan_228,0.0
Morgan_225,0.0
Morgan_224,0.0
Morgan_244,0.0
Morgan_238,0.0
Morgan_1462,0.0
Morgan_825,0.0
Morgan_183,0.0
Morgan_635,0.0
Morgan_633,0.0
Morgan_632,0.0
Morgan_1429,0.0
Morgan_35,0.0
Morgan_1415,0.0
Morgan_657,0.0
Morgan_1872,0.0
Morgan_902,0.0
Morgan_969,0.0
Morgan_1092,0.0
Morgan_1869,0.0
Morgan_1321,0.0
Morgan_211,0.0
Morgan_1448,0.0
Morgan_986,0.0
Morgan_174,0.0
Morgan_173,0.0
Morgan_170,0.0
Morgan_169,0.0
Morgan_1319,0.0
Morgan_1907,0.0
Morgan_1315,0.0
Morgan_1311,0.0
Morgan_1893,0.0
Morgan_1891,0.0
Morgan_1885,0.0
Morgan_196,0.0
Morgan_195,0.0
Morgan_188,0.0
Morgan_186,0.0
Morgan_1388,0.0
Morgan_686,0.0
Morgan_681,0.0
Morgan_648,0.0
Morgan_768,0.0
Morgan_676,0.0
Morgan_673,0.0
Morgan_669,0.0
Morgan_665,0.0
Morgan_1988,0.0
Morgan_1408,0.0
Morgan_1987,0.0
Morgan_1080,0.0
Morgan_1983,0.0
Morgan_82,0.0
Morgan_995,0.0
Morgan_830,0.0
Morgan_77,0.0
Morgan_1373,0.0
Morgan_710,0.0
Morgan_1916,0.0
Morgan_1913,0.0
Morgan_46,0.0
Morgan_161,0.0
Morgan_159,0.0
Morgan_153,0.0
Morgan_181,0.0
Morgan_178,0.0
Morgan_176,0.0
Morgan_1084,0.0
Morgan_1396,0.0
Morgan_1389,0.0
Morgan_697,0.0
Morgan_696,0.0
Morgan_1363,0.0
Morgan_1361,0.0
Morgan_1354,0.0
Morgan_1682,0.0
Morgan_1351,0.0
Morgan_129,0.0
Morgan_124,0.0
Morgan_150,0.0
Morgan_148,0.0
Morgan_1680,0.0
Morgan_1938,0.0
Morgan_1936,0.0
Morgan_1933,0.0
Morgan_810,0.0
Morgan_1006,0.0
Morgan_1641,0.0
Morgan_1968,0.0
Morgan_719,0.0
Morgan_1345,0.0
Morgan_733,0.0
Morgan_1639,0.0
Morgan_756,0.0
Morgan_1967,0.0
Morgan_1625,0.0
Morgan_118,0.0
Morgan_111,0.0
Morgan_108,0.0
Morgan_1957,0.0
Morgan_706,0.0
Morgan_453,0.0
Morgan_826,0.0
Morgan_791,0.0
Morgan_1286,0.0
Morgan_1277,0.0
Morgan_1272,0.0
Morgan_447,0.0
Morgan_1259,0.0
Morgan_748,0.0
Morgan_1331,0.0
Morgan_1330,0.0
Morgan_1073,0.0
Morgan_1072,0.0
Morgan_1069,0.0
Morgan_1068,0.0
Morgan_443,0.0
Morgan_1012,0.0
Morgan_44,0.0
Morgan_16,0.0
Morgan_17,0.0
Morgan_439,0.0
Morgan_1052,0.0
Morgan_467,0.0
Morgan_465,0.0
Morgan_2003,0.0
Morgan_70,0.0
Morgan_68,0.0
Morgan_1672,0.0
Morgan_1662,0.0
Morgan_799,0.0
Morgan_797,0.0
Morgan_2024,0.0
Morgan_98,0.0
Morgan_1202,0.0
Morgan_1658,0.0
Morgan_418,0.0
Morgan_417,0.0
Morgan_415,0.0
Morgan_436,0.0
Morgan_1201,0.0
Morgan_1651,0.0
Morgan_1650,0.0
Morgan_12,0.0
Morgan_2030,0.0
Morgan_2019,0.0
Morgan_1196,0.0
Morgan_2012,0.0
Morgan_2011,0.0
Morgan_793,0.0
